,PLZ,Ortsname,YB,YB_relativ,YB_pro_1000,SCB,SCB_relativ,SCB_pro_1000
3022,9055,"Bühler, Gais, Teufen (AR), Schlatt-Haslen",,,,,,
3023,9056,"Gais, Appenzell, Schlatt-Haslen",,,,,,
3024,9057,"Rüte, Schwende",,,,,,
3025,9058,"Rüte, Schwende, Altstätten",,,,,,
3026,9062,Teufen (AR),,,,,,
3027,9063,"Hundwil, Stein (AR)",,,,,,
3028,9064,Hundwil,,,,,,
3029,9100,"Herisau, Schwellbrunn, Waldstatt, Gossau (SG)",,,,3.0,0.00019679874048806088,0.19679874048806087
3030,9103,"Schwellbrunn, Urnäsch, Waldstatt, Neckertal",,,,,,
3031,9104,"Schwellbrunn, Urnäsch, Waldstatt",,,,,,
3032,9105,"Schönengrund, Schwellbrunn, Neckertal",,,,,,
3033,9107,"Hundwil, Schönengrund, Urnäsch, Schwende, Wildhaus-Alt St. Johann, Nesslau, Hemberg",,,,,,
3034,9108,"Gonten, Schwende",,,,,,
3035,9112,Herisau,,,,,,
3036,9113,"Schwellbrunn, Neckertal, Degersheim, Flawil",,,,,,
3037,9114,Neckertal,,,,,,
3038,9115,Neckertal,,,,,,
3039,9116,"Neckertal, Degersheim",,,,,,
3040,9122,"Oberhelfenschwil, Neckertal",,,,,,
3041,9123,"Neckertal, Lütisburg",,,,,,
3042,9125,"Oberhelfenschwil, Neckertal",,,,,,
3043,9126,"Oberhelfenschwil, Neckertal",,,,,,
3044,9127,"Hemberg, Neckertal",,,,,,
3045,9200,"Flawil, Niederbüren, Gossau (SG)",2.0,0.00012348728081007656,0.12348728081007655,1.0,6.174364040503828e-05,0.061743640405038276
3046,9203,"Niederbüren, Oberbüren",,,,,,
3047,9204,"Andwil (SG), Gossau (SG), Waldkirch",,,,,,
3048,9205,Waldkirch,,,,,,
3049,9212,"Andwil (SG), Gossau (SG)",,,,,,
3050,9213,"Waldkirch, Hauptwil-Gottshaus",,,,,,
3051,9214,"Kradolf-Schönenberg, Sulgen",,,,,,
3052,9215,Kradolf-Schönenberg,,,,,,
3053,9216,"Erlen, Hohentannen",,,,,,
3054,9217,Kradolf-Schönenberg,,,,,,
3055,9220,"Muolen, Bischofszell, Hauptwil-Gottshaus, Zihlschlacht-Sitterdorf",,,,,,
3056,9223,"Niederhelfenschwil, Bischofszell",,,,,,
3057,9225,Hauptwil-Gottshaus,,,,,,
3058,9230,"Degersheim, Flawil, Oberuzwil, Oberbüren",,,,,,
3059,9231,Flawil,,,,,,
3060,9240,"Oberuzwil, Uzwil, Oberbüren",,,,,,
3061,9242,"Jonschwil, Oberuzwil, Uzwil",,,,,,
3062,9243,"Lütisburg, Jonschwil",,,,,,
3063,9244,"Oberuzwil, Uzwil",,,,,,
3064,9245,"Niederhelfenschwil, Oberbüren",,,,,,
3065,9246,"Niederbüren, Waldkirch",,,,,,
3066,9247,Uzwil,,,,,,
3067,9248,Oberuzwil,,,,,,
3068,9249,Uzwil,,,,,,
3069,9300,"St. Gallen, Wittenbach, Berg (SG), Waldkirch",,,,,,
3070,9304,Waldkirch,,,,,,
3071,9305,"Berg (SG), Steinach",,,,,,
3072,9306,"Berg (SG), Roggwil (TG)",,,,,,
3073,9308,"Häggenschwil, Muolen, Wittenbach, Roggwil (TG)",,,,,,
3074,9312,Häggenschwil,,,,,,
3075,9313,"Muolen, Zihlschlacht-Sitterdorf",,,,,,
3076,9314,Egnach,,,,,,
3077,9315,"Häggenschwil, Egnach, Roggwil (TG)",,,,,,
3078,9320,"Arbon, Roggwil (TG)",,,,,,
3079,9322,"Egnach, Salmsach",,,,,,
3080,9323,Steinach,,,,1.0,0.0002881014116969173,0.28810141169691733
3081,9325,Roggwil (TG),,,,1.0,0.0006868131868131869,0.6868131868131868
3082,9326,"Tübach, Horn",,,,,,
3083,9327,"Mörschwil, Tübach",,,,,,
3084,9400,"Goldach, Rorschach",,,,,,
3085,9402,"Goldach, Mörschwil, Untereggen",,,,,,
3086,9403,Goldach,,,,,,
3087,9404,"Rorschacherberg, Untereggen, Thal",,,,,,
3088,9405,"Heiden, Lutzenberg, Eggersriet, Rorschacherberg",,,,,,
3089,9410,"Heiden, Wolfhalden",,,,1.0,0.00024449877750611245,0.24449877750611246
3090,9411,"Reute (AR), Berneck",,,,,,
3091,9413,"Heiden, Oberegg",,,,,,
3092,9414,Reute (AR),,,,,,
3093,9422,"Rorschacherberg, Thal",,,,,,
3094,9423,Thal,,,,,,
3095,9424,"Rheineck, St. Margrethen",,,,,,
3096,9425,"Wolfhalden, Rheineck, Thal",,,,,,
3097,9426,"Lutzenberg, Rheineck",,,,,,
3098,9427,"Heiden, Lutzenberg, Walzenhausen, Wolfhalden, Oberegg, Thal",,,,,,
3099,9428,"Walzenhausen, Wolfhalden, Oberegg, St. Margrethen",,,,,,
3100,9430,St. Margrethen,,,,,,
3101,9434,"Au (SG), Berneck",,,,,,
3102,9435,"Au (SG), Balgach, Berneck, Widnau",,,,,,
3103,9436,"Balgach, Diepoldsau, Oberriet (SG)",,,,,,
3104,9437,"Reute (AR), Marbach (SG), Rebstein",2.0,0.0009341429238673517,0.9341429238673516,,,
3105,9442,"Oberegg, Berneck",,,,,,
3106,9443,"Diepoldsau, Widnau",,,,,,
3107,9444,Diepoldsau,,,,,,
3108,9445,"Balgach, Rebstein",,,,,,
3109,9450,"Gais, Oberegg, Altstätten",1.0,9.76657876745776e-05,0.0976657876745776,,,
3110,9451,Oberriet (SG),,,,,,
3111,9452,"Altstätten, Eichberg",,,,,,
3112,9453,"Altstätten, Eichberg",,,,,,
3113,9462,Oberriet (SG),,,,,,
3114,9463,"Altstätten, Oberriet (SG), Rüthi (SG)",,,,,,
3115,9464,"Altstätten, Rüthi (SG)",,,,,,
3116,9465,Sennwald,,,,,,
3117,9466,Sennwald,,,,,,
3118,9467,Sennwald,,,,,,
3119,9468,Sennwald,,,,,,
3120,9469,"Gams, Grabs, Sennwald",,,,,,
3121,9470,"Buchs (SG), Grabs, Sevelen",,,,1.0,7.33998825601879e-05,0.0733998825601879
3122,9472,Grabs,,,,1.0,0.00017310022503029253,0.17310022503029254
3123,9473,"Gams, Sennwald",,,,,,
3124,9475,Sevelen,,,,,,
3125,9476,"Sevelen, Wartau",,,,,,
3126,9477,Wartau,,,,,,
3127,9478,Wartau,,,,,,
3128,9479,Wartau,,,,,,
3129,9500,"Kirchberg (SG), Zuzwil (SG), Wil (SG)",,,,1.0,5.314625850340136e-05,0.05314625850340136
3130,9502,Braunau,,,,,,
3131,9503,Bussnang,,,,,,
3132,9504,Bussnang,,,,,,
3133,9506,Lommis,,,,,,
3134,9507,Stettfurt,,,,,,
3135,9508,Lommis,,,,,,
3136,9512,Wil (SG),,,,,,
3137,9514,"Wil (SG), Wuppenau",,,,,,
3138,9515,"Zuzwil (SG), Wuppenau",,,,,,
3139,9517,Bussnang,,,,,,
3140,9523,Zuzwil (SG),,,,,,
3141,9524,"Niederhelfenschwil, Zuzwil (SG), Wil (SG)",,,,,,
3142,9525,Niederhelfenschwil,,,,,,
3143,9526,Niederhelfenschwil,,,,,,
3144,9527,Niederhelfenschwil,,,,,,
3145,9532,"Kirchberg (SG), Jonschwil, Rickenbach (TG)",,,,,,
3146,9533,Kirchberg (SG),,,,,,
3147,9534,Kirchberg (SG),,,,,,
3148,9535,"Rickenbach (TG), Wilen (TG)",,,,,,
3149,9536,"Jonschwil, Wil (SG), Rickenbach (TG)",,,,,,
3150,9542,Münchwilen (TG),,,,,,
3151,9543,"Wil (SG), Münchwilen (TG)",,,,,,
3152,9545,Wängi,,,,1.0,0.0002492522432701894,0.2492522432701894
3153,9546,Wängi,,,,2.0,0.0041841004184100415,4.184100418410042
3154,9547,Aadorf,,,,,,
3155,9548,"Frauenfeld, Matzingen, Stettfurt",,,,,,
3156,9552,"Wil (SG), Münchwilen (TG)",,,,,,
3157,9553,Bettwiesen,,,,,,
3158,9554,Tobel-Tägerschen,,,,,,
3159,9555,"Affeltrangen, Tobel-Tägerschen",,,,,,
3160,9556,Affeltrangen,,,,,,
3161,9562,"Affeltrangen, Bussnang",,,,,,
3162,9565,Bussnang,,,,,,
3163,9573,Sirnach,,,,,,
3164,9601,"Kirchberg (SG), Lütisburg, Mosnang, Bütschwil-Ganterschwil",,,,,,
3165,9602,"Kirchberg (SG), Lütisburg",,,,,,
3166,9604,"Lütisburg, Jonschwil, Oberuzwil",,,,,,
3167,9606,Bütschwil-Ganterschwil,,,,,,
3168,9607,Mosnang,,,,,,
3169,9608,"Lütisburg, Bütschwil-Ganterschwil",,,,,,
3170,9612,Mosnang,,,,,,
3171,9613,"Kirchberg (SG), Mosnang",,,,,,
3172,9614,"Mosnang, Bütschwil-Ganterschwil",,,,,,
3173,9615,"Wattwil, Mosnang, Bütschwil-Ganterschwil",,,,,,
3174,9620,"Lichtensteig, Oberhelfenschwil, Neckertal, Wattwil, Bütschwil-Ganterschwil",,,,,,
3175,9621,"Oberhelfenschwil, Bütschwil-Ganterschwil",,,,,,
3176,9622,Wattwil,,,,,,
3177,9630,"Neckertal, Wattwil",,,,,,
3178,9631,Wattwil,,,,,,
3179,9633,"Ebnat-Kappel, Nesslau, Hemberg, Wattwil",,,,,,
3180,9642,"Ebnat-Kappel, Wattwil",,,,,,
3181,9643,"Ebnat-Kappel, Nesslau",,,,,,
3182,9650,Nesslau,,,,,,
3183,9651,Nesslau,,,,,,
3184,9652,Nesslau,,,,1.0,0.001447178002894356,1.447178002894356
3185,9655,Nesslau,,,,,,
3186,9656,Wildhaus-Alt St. Johann,,,,,,
3187,9657,Wildhaus-Alt St. Johann,,,,,,
3188,9658,"Gams, Grabs, Wildhaus-Alt St. Johann",,,,,,
